ParkName,ParkCode,Region,Location,Year,Month,Count
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2017,11,"42,063"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT OCONALUFTEE (STATION 403 LANES 3 AND 4),2017,12,"30,168"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,1,"11,964"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,2,"13,332"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,3,"25,625"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,4,"30,533"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,5,"36,389"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,6,"47,467"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,7,"48,116"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,8,"39,342"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,9,"30,702"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,10,"52,426"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,11,"32,732"
Great Smoky Mountains NP,GRSM,Southeast,TRAFFIC COUNT ON WEEKDAYS AT TOWNSEND (STATION 404 LANE 2 SOUTHBOUND),2017,12,"18,672"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,1,82
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,2,93
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,3,182
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,4,149
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,5,129
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,6,132
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,7,79
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,8,89
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,9,84
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,10,57
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,11,49
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT DOG CANYON,2017,12,48
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,1,951
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,2,529
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,3,"2,698"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,4,689
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,5,564
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,6,488
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,7,477
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,8,336
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,9,370
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,10,688
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,11,695
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT FRIJOLE,2017,12,532
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,1,779
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,2,627
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,3,"1,762"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,4,"1,131"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,5,"1,121"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,6,821
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,7,838
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,8,387
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,9,101
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,10,626
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,11,"1,500"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT MCKITTRICK CANYON,2017,12,951
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,1,"3,992"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,2,"8,048"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,3,"15,653"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,4,"6,322"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,5,"6,188"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,6,"5,336"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,7,"4,450"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,8,"5,393"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,9,"4,512"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,10,"6,421"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,11,"6,584"
Guadalupe Mountains NP,GUMO,Intermountain,TRAFFIC COUNT AT PINE SPRINGS,2017,12,"4,999"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,1,"15,334"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,2,"12,013"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,3,"24,390"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,4,"21,930"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,5,"24,488"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,6,"26,798"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,7,"25,710"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,8,"24,326"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,9,"18,675"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,10,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,11,"5,830"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT FORT PICKENS,2017,12,"16,321"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,1,"1,604"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,2,"2,112"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,3,"3,519"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,4,"4,653"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,5,"4,219"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,6,"5,321"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,7,"4,987"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,8,"2,767"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,9,"8,983"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,10,600
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,11,135
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (PICNIC AREA),2017,12,"7,001"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,1,"6,484"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,2,"4,406"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,3,"6,629"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,4,"7,182"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,5,"6,101"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,6,"6,432"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,7,"6,506"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,8,"5,362"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,9,"5,158"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,10,"4,662"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,11,"5,999"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT NAVAL LIVE OAKS (VISITOR CENTER),2017,12,"5,038"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,1,"3,137"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,2,"2,902"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,3,"4,502"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,4,"4,104"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,5,"4,203"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,6,"4,907"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,7,"6,776"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,8,"7,078"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,9,"6,122"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,10,"4,989"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,11,"4,960"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT OKALOOSA PICNIC AREA,2017,12,"2,843"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,1,"29,157"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,2,"16,681"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,3,"27,279"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,4,"34,375"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,5,"36,167"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,6,941
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,7,"35,230"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,8,"32,627"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,9,"25,734"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,10,"5,416"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,11,"31,375"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PARK ROAD,2017,12,"30,114"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,1,"8,985"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,2,"7,347"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,3,"10,314"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,4,"9,785"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,5,"10,651"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,6,"13,444"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,7,"15,431"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,8,"14,531"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,9,"15,002"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,10,"2,500"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,11,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT PERDIDO KEY,2017,12,"15,156"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,1,"20,319"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,2,"20,751"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,3,"38,815"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,4,"25,827"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,5,"38,679"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,6,"40,234"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,7,"27,669"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,8,"38,542"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,9,"34,331"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,10,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,11,"20,183"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (EASTBOUND),2017,12,"15,687"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,1,"18,513"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,2,"18,916"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,3,"25,477"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,4,"39,200"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,5,"24,597"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,6,"26,643"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,7,"17,304"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,8,"26,162"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,9,"22,779"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,10,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,11,"15,867"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT SANTA ROSA (HWY 399) (WESTBOUND),2017,12,"16,891"
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,1,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,2,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,3,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,4,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,5,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,6,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,7,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,8,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,9,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,10,0
Gulf Islands NS,GUIS,Southeast,TRAFFIC COUNT AT YOUTH CAMPGROUND ROAD,2017,11,0
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,1,"10,816"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,2,"9,054"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,3,"11,745"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,4,"10,389"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,5,"10,783"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,6,"11,028"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,7,"12,000"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,8,"8,924"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,9,"8,924"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,10,"5,026"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,11,"4,432"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT COASTAL ENTRANCE (Kipahulu) .pre 2010 was located on HWY 31,2017,12,"10,128"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,1,"24,102"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,2,"19,044"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,3,"21,748"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,4,"20,234"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,5,"22,587"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,6,"21,778"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,7,"22,919"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,8,"24,338"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,9,"21,281"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,10,"9,919"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,11,"9,661"
Haleakala NP,HALE,Pacific West,TRAFFIC COUNT AT SUMMIT ENTRANCE,2017,12,"22,447"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,1,"15,784"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,2,"13,791"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,3,"13,909"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,4,"12,924"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,5,"13,920"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,6,"13,908"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,7,"14,940"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,8,"13,910"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,9,"11,825"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,10,"11,825"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,11,"11,500"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT CHAINS OF CRATER ROAD (INFO ONLY),2017,12,"13,750"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,1,"41,705"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,2,"33,784"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,3,"40,080"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,4,"37,291"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,5,"38,199"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,6,"39,495"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,7,"43,336"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,8,"39,394"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,9,"32,797"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,10,"33,825"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,11,"33,343"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 1,2017,12,"34,693"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 2,2017,1,"32,600"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 2,2017,2,"30,840"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 2,2017,3,"32,494"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 2,2017,4,"28,097"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 2,2017,5,"29,803"
Hawaii Volcanoes NP,HAVO,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE 2,2017,6,"30,396"
