ParkName,UnitCode,ParkType,Region,State,Year,Month,DayVisits,LodgingOther,CampingOther,CampingTent,CampingRV,CampingBackcountry
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,5,"12,718",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,6,"13,707",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,7,"16,331",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,8,"21,923",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,9,"12,268",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,10,"8,421",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,11,"8,640",0,0,0,0,0
Herbert Hoover NHS,HEHO,National Historic Site,Midwest,IA,2017,12,"12,818",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,1,"4,648",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,2,"6,088",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,3,"6,666",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,4,"15,702",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,5,"20,118",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,6,"20,121",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,7,"25,712",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,8,"22,185",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,9,"20,663",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,10,"25,977",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,11,"10,801",0,0,0,0,0
Home of Franklin D. Roosevelt NHS,HOFR,National Historic Site,Northeast,NY,2017,12,"7,062",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,1,"1,978",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,2,"3,424",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,3,"6,055",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,4,"5,495",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,5,"10,115",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,6,"12,679",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,7,"10,248",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,8,"52,079",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,9,"8,128",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,10,"7,181",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,11,"2,956",0,0,0,0,0
Homestead NM of America,HOME,National Monument,Midwest,NE,2017,12,"3,062",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,1,"1,297",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,2,"2,299",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,3,"2,608",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,4,"4,799",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,5,"5,816",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,6,"6,722",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,7,"11,499",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,8,"9,425",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,9,"5,424",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,10,"8,473",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,11,"2,534",0,0,0,0,0
Hopewell Culture NHP,HOCU,National Historical Park,Midwest,OH,2017,12,"1,517",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,1,"1,226",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,2,"2,586",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,3,"1,979",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,4,"4,296",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,5,"5,107",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,6,"4,677",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,7,"6,475",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,8,"5,672",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,9,"7,393",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,10,"5,367",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,11,"2,670",0,0,0,0,0
Hopewell Furnace NHS,HOFU,National Historic Site,Northeast,PA,2017,12,"1,858",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,1,"4,548",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,2,"5,224",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,3,"9,155",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,4,"9,218",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,5,"8,237",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,6,"6,537",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,7,"7,715",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,8,"5,290",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,9,"5,259",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,10,"4,657",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,11,"5,429",0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast,AL,2017,12,"2,986",0,0,0,0,0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,1,"78,452",0,0,26,"1,489",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,2,"85,069",0,0,17,"1,621",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,3,"124,670",0,0,192,"2,284",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,4,"107,420",0,0,107,"2,972",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,5,"133,958",0,0,87,"2,257",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,6,"157,374",0,0,29,"2,374",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,7,"177,934",0,0,192,"2,219",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,8,"215,752",0,0,64,"1,983",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,9,"143,475",0,0,550,"1,571",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,10,"126,573",0,0,89,"1,679",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,11,"104,899",0,0,102,"1,098",0
Hot Springs NP,HOSP,National Park,Midwest,AR,2017,12,"106,040",0,0,12,996,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,1,269,0,0,3,6,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,2,602,0,0,16,16,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,3,"2,370",0,0,104,141,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,4,"4,385",0,0,216,251,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,5,"6,715",0,0,259,239,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,6,"5,476",0,0,137,81,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,7,"4,414",0,0,86,40,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,8,"3,602",0,0,84,46,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,9,"5,056",0,0,172,157,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,10,"4,459",0,0,193,307,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,11,"1,551",0,0,66,118,0
Hovenweep NM,HOVE,National Monument,Intermountain,CO,2017,12,"1,071",0,0,10,18,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,1,493,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,2,"1,492",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,3,"7,137",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,4,"8,081",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,5,"6,449",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,6,"3,441",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,7,"4,043",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,8,"3,250",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,9,"4,569",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,10,"4,443",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,11,"1,352",0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain,AZ,2017,12,"1,050",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,1,"195,216",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,2,"211,131",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,3,"313,947",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,4,"492,990",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,5,"500,842",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,6,"534,369",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,7,"684,920",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,8,"485,246",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,9,"409,633",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,10,"398,767",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,11,"318,794",0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast,PA,2017,12,"244,903",0,0,0,0,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,1,"60,576",0,0,0,0,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,2,"85,561",0,0,0,0,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,3,"90,620",0,0,0,0,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,4,"102,570",0,0,366,298,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,5,"149,426",0,0,"1,035",418,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,6,"247,641",0,0,"2,995","1,004",0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,7,"319,946",0,0,"4,814",849,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,8,"462,357",0,0,"6,228",809,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,9,"405,688",0,0,"2,508",453,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,10,"82,494",0,0,"2,136","1,054",0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,11,"87,193",0,0,0,0,0
Indiana Dunes NL,INDU,National Lakeshore,Midwest,IN,2017,12,"64,399",0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,1,47,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,2,67,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,3,87,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,4,128,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,5,"1,377",40,1,379,0,"1,940"
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,6,"4,576","2,243",18,675,0,"3,696"
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,7,"8,212","3,465",89,978,0,"5,442"
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,8,"10,251","4,326",65,"1,195",0,"7,661"
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,9,"3,046","1,298",12,614,0,"2,923"
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,10,255,0,0,9,0,31
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,11,69,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest,MI,2017,12,81,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,1,348,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,2,"3,478",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,3,"1,676",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,4,"3,947",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,5,"6,053",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,6,"5,891",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,7,"11,979",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,8,"7,559",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,9,"5,596",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,10,"3,912",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,11,"1,974",0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest,OH,2017,12,"1,123",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,1,"34,867",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,2,"34,640",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,3,"53,284",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,4,"53,023",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,5,"51,029",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,6,"38,285",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,7,"41,684",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,8,"32,970",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,9,"28,274",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,10,"28,633",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,11,"32,111",0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast,LA,2017,12,"27,866",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,1,"30,163",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,2,"30,233",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,3,"74,140",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,4,"91,530",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,5,"120,796",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,6,"186,788",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,7,"245,532",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,8,"217,438",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,9,"120,806",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,10,"115,574",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,11,"88,069",0,0,0,0,0
Jefferson NEM,JEFF,National Memorial,Midwest,MO,2017,12,"77,119",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,1,330,0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,2,611,0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,3,"3,334",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,4,"2,780",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,5,"7,085",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,6,"22,498",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,7,"41,209",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,8,"37,955",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,9,"23,087",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,10,"3,941",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,11,"1,423",0,0,0,0,0
Jewel Cave NM,JECA,National Monument,Midwest,SD,2017,12,284,0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,1,"2,151",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,2,"4,914",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,3,"6,300",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,4,"5,903",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,5,"3,962",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,6,"4,736",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,7,"9,040",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,8,"3,737",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,9,"7,937",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,10,"3,417",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,11,"3,853",0,0,0,0,0
Jimmy Carter NHS,JICA,National Historic Site,Southeast,GA,2017,12,"4,785",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,1,"2,452",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,2,"2,345",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,3,"2,102",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,4,"2,132",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,5,"98,702",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,6,"297,297",0,0,0,0,122
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,7,"371,980","3,151","1,486",0,0,502
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,8,"358,963","3,342","1,456",0,0,742
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,9,"209,070","2,609",943,0,0,780
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,10,"78,287",0,0,0,0,540
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,11,"5,357",0,0,0,0,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,National Parkway,Intermountain,WY,2017,12,"4,605",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,1,750,0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,2,"2,458",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,3,"9,321",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,4,"18,053",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,5,"26,146",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,6,"30,045",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,7,"35,514",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,8,"50,859",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,9,"21,487",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,10,"12,184",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,11,"4,547",0,0,0,0,0
John Day Fossil Beds NM,JODA,National Monument,Pacific West,OR,2017,12,"3,193",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,1,160,0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,2,578,0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,3,304,0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,4,"1,393",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,5,"3,192",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,6,"4,112",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,7,"4,406",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,8,"4,069",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,9,"2,738",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,10,"8,733",0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,11,559,0,0,0,0,0
John F. Kennedy NHS,JOFI,National Historic Site,Northeast,MA,2017,12,155,0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,1,"2,508",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,2,"2,786",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,3,"3,823",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,4,"7,509",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,5,"4,508",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,6,"3,444",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,7,"4,090",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,8,"4,736",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,9,"3,510",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,10,"3,818",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,11,"3,171",0,0,0,0,0
John Muir NHS,JOMU,National Historic Site,Pacific West,CA,2017,12,"2,973",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,1,"2,017",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,2,"4,006",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,3,"5,875",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,4,"16,493",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,5,"16,704",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,6,"17,105",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,7,"24,087",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,8,"24,819",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,9,"16,252",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,10,"24,231",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,11,"13,477",0,0,0,0,0
Johnstown Flood NMEM,JOFL,National Memorial,Northeast,PA,2017,12,"6,310",0,0,0,0,0
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,1,"240,124",0,0,"23,852","8,028","1,511"
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,2,"260,139",0,0,"23,352","10,218","2,122"
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,3,"404,545",0,0,"38,484","12,024","4,163"
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,4,"361,992",0,0,"37,100","11,055","4,015"
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,5,"221,752",0,0,"22,788","6,726","1,239"
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,6,"125,896",0,0,"7,864","1,518",274
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,7,"124,571",0,0,"4,760","1,206",102
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,8,"142,340",0,0,"6,172","1,260",306
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,9,"157,084",0,0,"10,644","2,664",465
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,10,"223,008",0,0,"25,876","6,855","1,509"
Joshua Tree NP,JOTR,National Park,Pacific West,CA,2017,11,"307,770",0,0,"25,528","8,040","1,942"
